Q,GroupName,Range_q,Azimuth_q,Dataset,DatasetIdx,CStart,PSNR,SSIM
10,R5A2,5,2,SAR_Dataset_SAR_figure,4,4876,27.0163249969482,0.851656854152679
10,R5A2,5,2,SAR_Dataset_SAR_figure,4,5626,24.6649646759033,0.850368082523346
10,R5A2,5,2,SAR_Dataset_SAR_figure,4,6376,25.8975791931152,0.839613974094391
10,R5A2,5,2,SAR_Dataset_SAR_figure,4,7126,28.2447643280029,0.830159723758698
10,R5A2,5,2,SAR_Dataset_filed,5,480,25.3125648498535,0.870909869670868
10,R5A2,5,2,SAR_Dataset_filed,5,1440,25.9887866973877,0.857874155044556
10,R5A2,5,2,SAR_Dataset_filed,5,2400,28.5868949890137,0.828065454959869
10,R5A2,5,2,SAR_Dataset_filed,5,3360,23.6908435821533,0.813602805137634
10,R5A2,5,2,SAR_Dataset_filed,5,4320,22.4954833984375,0.842991590499878
10,R5A2,5,2,SAR_Dataset_filed,5,5281,27.4133987426758,0.848453760147095
10,R5A2,5,2,SAR_Dataset_filed,5,6241,27.607837677002,0.839484214782715
10,R5A2,5,2,SAR_Dataset_filed,5,7201,26.6087684631348,0.873117029666901
10,R5A2,5,2,SAR_Dataset_filed,5,8161,27.2526206970215,0.865637123584747
10,R5A2,5,2,SAR_Dataset_filed,5,9121,30.2623653411865,0.874678373336792
10,R5A2,5,2,SAR_Dataset_port,6,720,26.916597366333,0.838041067123413
10,R5A2,5,2,SAR_Dataset_port,6,2160,24.8939208984375,0.851395666599274
10,R5A2,5,2,SAR_Dataset_port,6,3600,25.8625564575195,0.852702796459198
10,R5A2,5,2,SAR_Dataset_port,6,5040,25.6864395141602,0.863181948661804
10,R5A2,5,2,SAR_Dataset_port,6,6480,27.3682899475098,0.85384863615036
10,R5A2,5,2,SAR_Dataset_port,6,7921,24.2954025268555,0.845101654529572
10,R5A2,5,2,SAR_Dataset_port,6,9361,25.4673652648926,0.855738639831543
10,R5A2,5,2,SAR_Dataset_port,6,10801,24.3424301147461,0.827743589878082
10,R5A2,5,2,SAR_Dataset_port,6,12241,25.2863216400146,0.812686264514923
10,R5A2,5,2,SAR_Dataset_port,6,13681,30.8239936828613,0.892967283725739
10,R5A2,5,2,SAR_Dataset_suburb,7,705,26.8156318664551,0.85151994228363
10,R5A2,5,2,SAR_Dataset_suburb,7,2115,28.5171394348145,0.86652272939682
10,R5A2,5,2,SAR_Dataset_suburb,7,3525,28.1204433441162,0.854787528514862
10,R5A2,5,2,SAR_Dataset_suburb,7,4935,26.2407703399658,0.85482919216156
10,R5A2,5,2,SAR_Dataset_suburb,7,6345,24.9005012512207,0.840894281864166
10,R5A2,5,2,SAR_Dataset_suburb,7,7756,28.1334075927734,0.840015351772308
10,R5A2,5,2,SAR_Dataset_suburb,7,9166,28.357494354248,0.837114214897156
10,R5A2,5,2,SAR_Dataset_suburb,7,10576,27.4290428161621,0.859313428401947
10,R5A2,5,2,SAR_Dataset_suburb,7,11986,27.2759704589844,0.840125322341919
10,R5A2,5,2,SAR_Dataset_suburb,7,13396,25.6641216278076,0.845824539661407
10,R10A1,10,1,SAR_Dataset_Bangkok_1,1,840,27.6126708984375,0.824590682983398
10,R10A1,10,1,SAR_Dataset_Bangkok_1,1,2520,26.7003898620605,0.795513570308685
10,R10A1,10,1,SAR_Dataset_Bangkok_1,1,4200,27.4662246704102,0.800762236118317
10,R10A1,10,1,SAR_Dataset_Bangkok_1,1,5880,25.6438140869141,0.709855139255524
10,R10A1,10,1,SAR_Dataset_Bangkok_1,1,7560,28.012866973877,0.810762822628021
10,R10A1,10,1,SAR_Dataset_Bangkok_1,1,9241,26.9745998382568,0.823349118232727
10,R10A1,10,1,SAR_Dataset_Bangkok_1,1,10921,27.4033050537109,0.826426386833191
10,R10A1,10,1,SAR_Dataset_Bangkok_1,1,12601,26.0231285095215,0.810623943805695
10,R10A1,10,1,SAR_Dataset_Bangkok_1,1,14281,28.1010322570801,0.820786952972412
10,R10A1,10,1,SAR_Dataset_Bangkok_1,1,15961,27.0477447509766,0.826896548271179
10,R10A1,10,1,SAR_Dataset_city1_histeq,2,450,26.8430614471436,0.84482604265213
10,R10A1,10,1,SAR_Dataset_city1_histeq,2,1350,27.5329818725586,0.843555092811584
10,R10A1,10,1,SAR_Dataset_city1_histeq,2,2250,25.3941688537598,0.830826938152313
10,R10A1,10,1,SAR_Dataset_city1_histeq,2,3150,26.9075374603271,0.834239840507507
10,R10A1,10,1,SAR_Dataset_city1_histeq,2,4050,24.8435440063477,0.83826607465744
10,R10A1,10,1,SAR_Dataset_city1_histeq,2,4951,25.7996463775635,0.844717383384705
10,R10A1,10,1,SAR_Dataset_city1_histeq,2,5851,26.3818531036377,0.82063752412796
10,R10A1,10,1,SAR_Dataset_city1_histeq,2,6751,27.1260929107666,0.805179715156555
10,R10A1,10,1,SAR_Dataset_city1_histeq,2,7651,26.8620529174805,0.788245916366577
10,R10A1,10,1,SAR_Dataset_city1_histeq,2,8551,28.2924747467041,0.818587958812714
10,R10A1,10,1,SAR_Dataset_city2_histeq,3,450,27.4600200653076,0.791309297084808
10,R10A1,10,1,SAR_Dataset_city2_histeq,3,1350,27.1104927062988,0.796763479709625
10,R10A1,10,1,SAR_Dataset_city2_histeq,3,2250,28.1601161956787,0.801931858062744
10,R10A1,10,1,SAR_Dataset_city2_histeq,3,3150,27.8197250366211,0.794045984745026
10,R10A1,10,1,SAR_Dataset_city2_histeq,3,4050,27.23828125,0.812558591365814
10,R10A1,10,1,SAR_Dataset_city2_histeq,3,4951,28.4553241729736,0.814649820327759
10,R10A1,10,1,SAR_Dataset_city2_histeq,3,5851,27.7714748382568,0.796383500099182
10,R10A1,10,1,SAR_Dataset_city2_histeq,3,6751,27.0111465454102,0.796940803527832
10,R10A1,10,1,SAR_Dataset_city2_histeq,3,7651,28.0838088989258,0.798642039299011
10,R10A1,10,1,SAR_Dataset_city2_histeq,3,8551,25.9942512512207,0.807478487491608
10,R10A1,10,1,SAR_Dataset_SAR_figure,4,375,27.1561279296875,0.783930838108063
10,R10A1,10,1,SAR_Dataset_SAR_figure,4,1125,26.2805862426758,0.812056243419647
10,R10A1,10,1,SAR_Dataset_SAR_figure,4,1875,25.3100814819336,0.842356324195862
10,R10A1,10,1,SAR_Dataset_SAR_figure,4,2625,24.7913093566895,0.845508873462677
10,R10A1,10,1,SAR_Dataset_SAR_figure,4,3375,25.18479347229,0.826345860958099
10,R10A1,10,1,SAR_Dataset_SAR_figure,4,4126,24.8765487670898,0.839225172996521
10,R10A1,10,1,SAR_Dataset_SAR_figure,4,4876,26.2436408996582,0.825557887554169
10,R10A1,10,1,SAR_Dataset_SAR_figure,4,5626,24.103141784668,0.828184187412262
10,R10A1,10,1,SAR_Dataset_SAR_figure,4,6376,25.2297401428223,0.814602792263031
10,R10A1,10,1,SAR_Dataset_SAR_figure,4,7126,27.8168754577637,0.808533132076263
10,R10A1,10,1,SAR_Dataset_filed,5,480,25.1810035705566,0.859126925468445
10,R10A1,10,1,SAR_Dataset_filed,5,1440,25.4414539337158,0.835941135883331
10,R10A1,10,1,SAR_Dataset_filed,5,2400,28.2902355194092,0.813416659832001
10,R10A1,10,1,SAR_Dataset_filed,5,3360,23.3447856903076,0.792757093906403
10,R10A1,10,1,SAR_Dataset_filed,5,4320,22.272647857666,0.824977159500122
10,R10A1,10,1,SAR_Dataset_filed,5,5281,26.8116836547852,0.824908316135406
10,R10A1,10,1,SAR_Dataset_filed,5,6241,26.6247062683105,0.810773968696594
10,R10A1,10,1,SAR_Dataset_filed,5,7201,26.0741710662842,0.853736519813538
10,R10A1,10,1,SAR_Dataset_filed,5,8161,26.8289184570312,0.846230208873749
10,R10A1,10,1,SAR_Dataset_filed,5,9121,29.8385601043701,0.857867181301117
10,R10A1,10,1,SAR_Dataset_port,6,720,25.837366104126,0.806606769561768
10,R10A1,10,1,SAR_Dataset_port,6,2160,24.7282695770264,0.834792196750641
10,R10A1,10,1,SAR_Dataset_port,6,3600,25.4316921234131,0.833290636539459
10,R10A1,10,1,SAR_Dataset_port,6,5040,25.1003036499023,0.842664062976837
10,R10A1,10,1,SAR_Dataset_port,6,6480,26.7576751708984,0.832290470600128
10,R10A1,10,1,SAR_Dataset_port,6,7921,24.20973777771,0.829811036586761
10,R10A1,10,1,SAR_Dataset_port,6,9361,24.8094463348389,0.834172487258911
10,R10A1,10,1,SAR_Dataset_port,6,10801,24.2035484313965,0.811786890029907
10,R10A1,10,1,SAR_Dataset_port,6,12241,25.0211601257324,0.79200279712677
10,R10A1,10,1,SAR_Dataset_port,6,13681,30.1352138519287,0.875117182731628
10,R10A1,10,1,SAR_Dataset_suburb,7,705,26.7563285827637,0.836641252040863
10,R10A1,10,1,SAR_Dataset_suburb,7,2115,28.0811462402344,0.84767484664917
10,R10A1,10,1,SAR_Dataset_suburb,7,3525,28.0913696289062,0.839140713214874
10,R10A1,10,1,SAR_Dataset_suburb,7,4935,25.7474594116211,0.834862411022186
10,R10A1,10,1,SAR_Dataset_suburb,7,6345,24.286506652832,0.817440390586853
10,R10A1,10,1,SAR_Dataset_suburb,7,7756,27.6258125305176,0.815538465976715
10,R10A1,10,1,SAR_Dataset_suburb,7,9166,27.3373146057129,0.807642877101898
10,R10A1,10,1,SAR_Dataset_suburb,7,10576,26.9061431884766,0.839067101478577
10,R10A1,10,1,SAR_Dataset_suburb,7,11986,26.2654418945312,0.809578835964203
10,R10A1,10,1,SAR_Dataset_suburb,7,13396,25.3048439025879,0.826756000518799
